# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
20.319	33250
20.329	33252
20.339	33249
20.349	33250
20.359	33250
20.369	33250
20.379	33252
20.389	33251
20.399	33253
20.409	33253
20.419	33252
20.429	33250
20.439	33252
20.449	33252
20.459	33250
20.471	33252
20.479	33249
20.489	33253
20.499	33250
20.512	33252
20.519	33251
20.529	33247
20.539	33249
20.549	33250
20.559	33251
20.570	33252
20.582	33251
20.589	33251
20.599	33250
20.609	33250
20.619	33253
20.630	33251
20.640	33251
20.649	33253
20.659	33253
20.669	33253
20.679	33249
20.694	33250
20.710	33249
20.719	33252
20.729	33252
20.739	33251
20.749	33252
20.759	33251
20.769	33253
20.779	33249
20.792	33251
20.811	33252
20.820	33255
20.834	33254
20.841	33255
20.849	33246
20.859	33244
20.869	33245
20.879	33247
20.890	33255
20.899	33256
20.909	33252
20.919	33253
20.929	33255
20.939	33252
20.949	33252
20.959	33246
20.969	33241
20.979	33241
20.989	33243
20.999	33255
21.010	33259
21.019	33260
21.029	33256
21.040	33252
21.049	33248
21.059	33248
21.069	33245
21.079	33244
21.089	33245
21.099	33247
21.109	33251
21.119	33256
21.129	33259
21.140	33259
21.149	33252
21.159	33249
21.169	33244
21.179	33248
21.189	33248
21.199	33247
21.209	33251
21.219	33254
21.229	33252
21.240	33253
21.249	33251
21.259	33249
21.269	33250
21.279	33250
21.289	33251
21.299	33253
21.309	33252
21.319	33249
21.329	33254
21.339	33250
21.349	33250
21.359	33251
21.369	33249
21.379	33250
21.390	33252
21.399	33251
21.409	33253
21.419	33251
21.429	33251
21.439	33249
21.449	33251
21.459	33251
21.469	33249
21.479	33248
21.490	33250
21.499	33253
21.510	33253
21.519	33257
21.529	33252
21.540	33250
21.549	33251
21.559	33245
21.569	33246
21.579	33249
21.589	33249
21.599	33249
21.609	33252
21.619	33252
21.629	33254
21.639	33251
21.649	33250
21.659	33248
21.669	33251
21.679	33250
21.689	33250
21.699	33251
21.709	33252
21.719	33253
21.729	33252
21.739	33251
21.749	33251
21.759	33247
21.769	33249
21.779	33246
21.789	33250
21.800	33249
21.809	33251
21.819	33251
21.830	33251
21.839	33251
21.849	33250
21.859	33248
21.869	33251
21.879	33250
21.889	33251
21.900	33251
21.909	33251
21.919	33253
21.929	33251
21.940	33250
21.950	33251
21.959	33250
21.969	33252
21.979	33249
21.989	33248
21.999	33252
22.009	33252
22.019	33249
22.029	33250
22.040	33250
22.049	33251
22.059	33250
22.069	33251
22.079	33251
22.090	33250
22.099	33249
22.109	33253
22.119	33248
22.129	33252
22.140	33251
22.149	33250
22.159	33249
22.169	33251
22.179	33250
22.190	33254
22.199	33251
22.209	33252
22.219	33252
22.232	33251
22.240	33250
22.249	33250
22.259	33248
22.269	33249
22.279	33250
22.289	33250
22.299	33249
22.309	33253
22.319	33250
22.329	33250
22.339	33250
22.349	33249
22.359	33249
22.369	33248
22.379	33251
22.389	33253
22.399	33252
22.409	33251
22.419	33249
22.429	33250
22.439	33251
22.449	33250
22.459	33250
22.469	33249
22.479	33252
22.489	33253
22.499	33252
22.509	33252
22.519	33251
22.530	33252
22.540	33249
22.549	33250
22.559	33251
22.569	33253
22.579	33250
22.608	33252
22.616	33255
22.620	33249
22.629	33251
22.639	33249
22.649	33251
22.659	33250
22.669	33250
22.679	33252
22.689	33252
22.699	33249
22.711	33253
22.721	33254
22.729	33251
22.740	33251
22.750	33250
22.760	33250
22.770	33249
22.780	33253
22.790	33249
22.802	33251
22.809	33247
22.819	33251
22.829	33253
22.839	33253
22.850	33252
22.859	33252
22.869	33252
22.879	33253
22.889	33253
22.899	33248
22.909	33248
22.919	33247
22.929	33251
22.940	33250
22.950	33252
22.959	33254
22.969	33250
22.979	33252
22.989	33253
22.999	33252
23.009	33251
23.019	33249
23.029	33249
23.039	33249
23.049	33250
23.059	33252
23.069	33249
23.079	33254
23.090	33250
23.099	33252
23.109	33249
23.119	33254
23.129	33252
23.140	33251
23.149	33250
23.159	33250
23.169	33252
23.179	33252
23.190	33253
23.199	33250
23.209	33251
23.219	33249
23.229	33251
23.241	33250
23.249	33252
23.259	33254
23.269	33251
23.279	33251
23.289	33254
23.299	33251
23.309	33249
23.319	33250
23.330	33250
23.340	33251
23.353	33249
23.363	33251
23.369	33251
23.379	33252
23.389	33251
23.399	33254
23.409	33252
23.419	33249
23.429	33247
23.439	33249
23.451	33250
23.459	33251
23.469	33252
23.479	33252
23.489	33254
23.499	33251
23.509	33253
23.519	33253
23.529	33252
23.539	33253
23.549	33250
23.559	33250
23.569	33251
23.579	33252
23.589	33252
23.599	33253
23.609	33252
23.619	33252
23.629	33250
23.640	33252
23.649	33250
23.659	33254
23.674	33250
23.679	33252
23.689	33250
23.699	33253
23.709	33253
23.719	33251
23.729	33253
23.739	33255
23.749	33252
23.764	33252
23.770	33250
23.779	33254
23.789	33253
23.799	33251
23.809	33250
23.819	33251
23.829	33253
23.839	33251
23.852	33251
23.859	33249
23.869	33251
23.879	33250
23.889	33253
23.899	33253
23.909	33253
23.919	33254
23.929	33252
23.939	33251
23.949	33251
23.959	33247
23.969	33247
23.979	33247
23.989	33249
23.999	33254
24.009	33254
24.019	33253
24.029	33253
24.040	33251
24.049	33250
24.059	33248
24.069	33251
24.079	33250
24.090	33250
24.099	33250
24.109	33251
24.119	33250
24.129	33249
24.139	33250
24.149	33251
24.159	33253
24.169	33253
24.179	33256
24.190	33252
24.199	33249
24.209	33249
24.219	33245
24.229	33248
24.239	33247
24.249	33252
24.259	33253
24.274	33255
24.279	33260
24.290	33254
24.299	33254
24.309	33253
24.319	33249
24.329	33246
24.339	33242
24.349	33246
24.359	33251
24.370	33256
24.379	33260
24.394	33261
24.399	33262
24.409	33257
24.419	33252
24.429	33248
24.439	33246
24.457	33246
24.464	33246
24.469	33251
24.479	33255
24.490	33258
24.499	33256
24.509	33256
24.519	33257
24.529	33254
24.539	33250
24.549	33250
24.559	33249
24.569	33250
24.579	33249
24.589	33250
24.599	33249
24.609	33254
24.619	33255
24.630	33255
24.640	33254
24.649	33251
24.659	33251
24.669	33253
24.679	33249
24.690	33247
24.699	33246
24.709	33250
24.719	33252
24.729	33253
24.739	33257
24.749	33256
24.759	33254
24.769	33254
24.779	33250
24.790	33247
24.799	33251
24.830	33253
24.840	33252
24.865	33250
24.873	33245
24.888	33246
24.900	33248
24.909	33246
24.919	33249
24.929	33253
24.946	33251
24.970	33249
24.980	33248
24.989	33248
24.999	33245
25.009	33252
25.020	33254
25.029	33251
25.040	33253
25.049	33251
25.060	33251
25.069	33256
25.079	33249
25.094	33251
25.099	33252
25.109	33250
25.119	33251
25.130	33246
25.144	33247
25.149	33248
25.159	33248
25.169	33254
25.179	33254
25.190	33251
25.213	33254
25.219	33254
25.229	33251
25.240	33251
25.249	33247
25.259	33251
25.269	33252
25.279	33252
25.292	33252
25.300	33253
25.309	33248
25.319	33251
25.329	33250
25.339	33253
25.349	33252
25.359	33251
25.369	33253
25.379	33255
25.396	33255
25.399	33254
25.409	33253
25.419	33251
25.429	33247
25.439	33248
25.449	33249
25.459	33252
25.469	33254
25.479	33258
25.490	33257
25.499	33253
25.509	33250
25.519	33247
25.529	33247
25.539	33248
25.549	33250
25.559	33254
25.569	33257
25.579	33257
25.589	33256
25.599	33258
25.609	33255
25.619	33251
25.630	33248
25.640	33248
25.649	33248
25.659	33251
25.669	33250
25.679	33252
25.689	33255
25.699	33255
25.709	33257
25.719	33255
25.729	33254
25.739	33253
25.749	33253
25.759	33249
25.769	33243
25.779	33245
25.789	33244
25.799	33250
25.809	33255
25.819	33258
25.829	33261
25.839	33260
25.849	33259
25.859	33254
25.869	33247
25.879	33243
25.889	33246
25.899	33242
25.909	33253
25.920	33252
25.929	33253
25.940	33260
25.949	33259
25.961	33256
25.971	33257
25.979	33254
25.991	33249
25.999	33245
26.009	33240
26.019	33248
26.031	33250
26.039	33251
26.049	33261
26.059	33261
26.069	33263
26.079	33259
26.090	33255
26.099	33252
26.109	33247
26.119	33246
26.129	33249
26.139	33250
26.149	33249
26.159	33250
26.169	33257
26.179	33258
26.191	33258
26.199	33256
26.209	33256
26.219	33254
26.230	33254
26.240	33250
26.249	33247
26.259	33250
26.269	33248
26.279	33250
26.289	33250
26.299	33255
26.309	33250
26.319	33255
26.329	33255
26.340	33254
26.349	33254
26.359	33252
26.369	33253
26.379	33250
26.389	33248
26.399	33253
26.409	33250
26.419	33252
26.429	33250
26.439	33247
26.449	33248
26.459	33250
26.469	33251
26.479	33250
26.489	33251
26.499	33253
26.510	33252
26.519	33257
26.529	33256
26.539	33253
26.550	33253
26.559	33247
26.569	33247
26.579	33246
26.590	33245
26.599	33245
26.609	33248
26.619	33251
26.629	33258
26.640	33259
26.649	33257
26.659	33253
26.669	33251
26.679	33243
26.689	33244
26.699	33247
26.712	33247
26.719	33251
26.729	33253
26.740	33255
26.749	33257
26.759	33260
26.769	33256
26.779	33254
26.789	33249
26.799	33246
26.809	33247
26.819	33248
26.829	33250
26.840	33250
26.849	33255
26.859	33255
26.869	33255
26.879	33254
26.889	33253
26.899	33251
26.909	33250
26.919	33252
26.929	33250
26.939	33252
26.949	33250
26.959	33254
26.969	33251
26.979	33252
26.990	33254
26.999	33249
27.009	33251
27.019	33252
27.029	33253
27.040	33254
27.049	33253
27.059	33250
27.069	33251
27.079	33250
27.090	33250
27.099	33251
27.109	33253
27.119	33251
27.129	33254
27.139	33254
27.149	33256
27.159	33252
27.169	33249
27.179	33249
27.190	33250
27.199	33249
27.209	33247
27.219	33251
27.229	33254
27.240	33256
27.249	33253
27.259	33254
27.269	33252
27.279	33249
27.289	33249
27.300	33251
27.309	33253
27.319	33252
27.329	33252
27.340	33253
27.349	33254
27.361	33255
27.369	33252
27.381	33254
27.389	33252
27.399	33250
27.409	33250
27.419	33250
27.429	33251
27.439	33253
27.452	33253
27.459	33252
27.469	33252
27.479	33253
27.489	33251
27.499	33250
27.509	33253
27.519	33253
27.534	33252
27.539	33249
27.549	33249
27.559	33250
27.569	33250
27.579	33249
27.590	33250
27.599	33250
27.609	33250
27.620	33254
27.631	33252
27.639	33252
27.649	33249
27.659	33251
27.669	33249
27.679	33250
27.690	33250
27.700	33253
27.709	33253
27.719	33252
27.729	33253
27.739	33253
27.749	33249
27.759	33248
27.769	33251
27.779	33247
27.789	33250
27.799	33252
27.809	33251
27.819	33253
27.829	33254
27.839	33254
27.849	33253
27.859	33252
27.869	33251
27.879	33250
27.889	33252
27.899	33251
27.912	33251
27.919	33252
27.929	33252
27.943	33250
27.955	33251
27.960	33250
27.970	33250
27.979	33249
27.990	33250
27.999	33248
28.017	33247
28.024	33249
28.042	33248
28.049	33252
28.059	33252
28.069	33251
28.079	33249
28.090	33252
28.099	33253
28.115	33251
28.127	33251
28.133	33252
28.139	33250
28.149	33252
28.159	33250
28.169	33251
28.182	33250
28.193	33253
28.202	33249
28.219	33251
28.226	33249
28.229	33250
28.240	33253
28.249	33252
28.259	33254
28.274	33252
28.294	33253
28.300	33249
28.317	33249
28.325	33250
28.336	33250
28.354	33255
28.367	33257
28.378	33257
28.388	33255
28.395	33251
28.403	33249
28.417	33251
28.424	33247
28.429	33250
28.455	33254
28.481	33255
28.493	33254
28.500	33253
28.509	33246
28.529	33249
28.547	33254
28.582	33251
28.606	33249
28.625	33253
28.680	33254
28.692	33249
28.704	33248
28.714	33251
28.728	33253
28.746	33256
28.762	33253
28.783	33248
28.810	33247
28.827	33253
28.848	33256
28.858	33257
28.861	33258
28.869	33255
28.879	33252
28.890	33254
28.899	33248
28.917	33246
28.926	33245
28.931	33248
28.940	33250
28.949	33252
28.959	33257
28.969	33250
28.994	33249
29.003	33249
29.012	33248
29.019	33250
29.029	33248
29.039	33249
29.049	33250
29.059	33254
29.069	33253
29.079	33256
29.090	33254
29.099	33252
29.109	33252
29.119	33252
29.129	33251
29.140	33245
29.149	33247
29.159	33252
29.169	33252
29.179	33254
29.190	33256
29.199	33257
29.210	33256
29.219	33253
29.229	33247
29.240	33245
29.250	33247
29.263	33250
29.276	33253
29.280	33257
29.291	33256
29.301	33259
29.311	33257
29.319	33257
29.329	33251
29.339	33246
29.349	33244
29.359	33245
29.369	33251
29.384	33255
29.393	33256
29.399	33257
29.409	33258
29.419	33255
29.429	33251
29.439	33247
29.449	33248
29.459	33249
29.470	33248
29.484	33253
29.498	33253
29.521	33251
29.534	33246
29.554	33254
29.596	33248
29.623	33247
29.629	33247
29.639	33250
29.649	33248
29.659	33254
29.674	33254
29.679	33252
29.689	33252
29.699	33249
29.721	33246
29.766	33252
29.801	33249
29.838	33247
29.844	33245
29.850	33246
29.859	33247
29.869	33251
29.879	33256
29.897	33251
29.915	33248
29.930	33250
29.939	33247
29.949	33249
29.959	33250
29.973	33254
30.008	33248
30.041	33248
30.060	33252
30.076	33253
30.094	33252
30.114	33251
30.119	33249
30.129	33249
30.139	33249
30.149	33255
30.187	33252
30.205	33250
30.209	33250
30.219	33250
30.229	33251
30.241	33249
30.249	33249
30.270	33252
30.280	33254
30.300	33256
30.309	33252
30.324	33251
30.338	33249
30.345	33250
30.354	33255
30.374	33253
30.379	33251
30.399	33252
30.409	33251
30.419	33249
30.429	33250
30.447	33250
30.452	33252
30.465	33250
30.473	33250
30.479	33253
30.490	33250
30.505	33252
30.520	33249
30.532	33248
30.548	33251
30.559	33253
30.569	33252
30.591	33250
30.607	33251
30.620	33253
30.631	33255
30.639	33251
30.650	33252
30.659	33253
30.669	33249
30.679	33252
30.695	33253
30.700	33253
30.709	33250
30.719	33249
30.729	33246
30.739	33251
30.749	33253
30.759	33255
30.769	33252
30.779	33252
30.790	33251
30.799	33252
30.809	33251
30.819	33250
30.831	33248
30.840	33251
30.849	33251
30.859	33254
30.869	33251
30.879	33252
30.897	33249
30.915	33250
30.933	33250
30.941	33250
30.949	33252
30.959	33253
30.969	33252
30.979	33252
30.989	33253
30.999	33253
31.009	33252
31.019	33250
31.030	33251
31.039	33250
31.050	33251
31.059	33252
31.069	33253
31.079	33254
31.089	33252
31.099	33250
31.109	33250
31.119	33252
31.129	33250
31.140	33251
31.149	33251
31.159	33252
31.169	33254
31.179	33252
31.190	33252
31.199	33251
31.209	33251
31.219	33250
31.229	33251
31.240	33250
31.249	33251
31.259	33251
31.269	33252
31.279	33252
31.290	33251
31.299	33252
31.309	33249
31.325	33250
31.330	33252
31.340	33250
31.349	33251
31.359	33252
31.369	33253
31.379	33254
31.389	33251
31.399	33249
31.409	33251
31.430	33253
31.439	33251
31.454	33251
31.464	33249
31.469	33250
31.479	33251
31.489	33253
31.499	33250
31.517	33250
31.533	33249
31.550	33250
31.560	33252
31.575	33251
31.592	33251
31.600	33252
31.609	33249
31.619	33251
31.629	33251
31.639	33251
31.649	33253
31.659	33249
31.669	33250
31.679	33249
31.690	33249
31.699	33252
31.709	33252
31.719	33251
31.729	33251
31.739	33251
31.749	33250
31.759	33251
31.769	33250
31.779	33250
31.789	33251
31.799	33253
31.809	33250
31.819	33250
31.829	33249
31.839	33253
31.849	33249
31.859	33251
31.877	33250
31.879	33252
31.892	33249
31.899	33251
31.915	33250
31.919	33251
31.929	33252
31.939	33250
31.949	33251
31.959	33251
31.969	33252
31.979	33250
31.990	33251
31.999	33249
32.009	33251
32.019	33251
32.032	33251
32.039	33252
32.049	33251
32.059	33249
32.069	33252
32.079	33248
32.090	33249
32.099	33253
32.109	33251
32.119	33248
32.129	33252
32.140	33251
32.149	33253
32.159	33252
32.169	33250
32.179	33249
32.189	33249
32.199	33250
32.210	33249
32.219	33250
32.229	33251
32.239	33254
32.249	33249
32.259	33253
32.269	33253
32.279	33250
32.290	33253
32.299	33252
32.309	33250
32.319	33250
32.330	33250
32.340	33250
32.353	33251
32.359	33250
32.369	33250
32.380	33251
32.389	33249
32.399	33249
32.409	33249
32.419	33252
32.429	33250
32.439	33251
32.449	33251
32.459	33252
32.469	33253
32.479	33251
32.492	33251
32.499	33250
32.509	33252
32.519	33251
32.533	33250
32.539	33250
32.549	33249
32.559	33253
32.569	33249
32.579	33251
32.589	33252
32.599	33252
32.609	33249
32.619	33251
32.629	33253
32.639	33251
32.649	33253
32.659	33251
32.669	33252
32.679	33249
32.689	33250
32.699	33251
32.713	33253
32.723	33253
32.729	33252
32.739	33250
32.749	33249
32.761	33253
32.780	33253
32.796	33250
32.800	33250
32.809	33251
32.819	33253
32.829	33250
32.848	33251
32.859	33253
32.862	33252
32.869	33252
32.879	33249
32.889	33251
32.899	33248
32.909	33250
32.919	33252
32.929	33251
32.942	33251
32.958	33249
32.968	33248
32.975	33250
32.979	33250
32.989	33250
32.999	33251
33.009	33252
33.019	33250
33.029	33250
33.040	33251
33.049	33251
33.059	33250
33.069	33252
33.079	33250
33.089	33251
33.099	33250
33.109	33250
33.120	33252
33.129	33253
33.139	33252
33.149	33253
33.159	33251
33.169	33249
33.179	33252
33.190	33251
33.199	33251
33.209	33252
33.219	33251
33.229	33250
33.239	33252
33.249	33252
33.259	33248
33.269	33248
33.279	33250
33.290	33251
33.299	33250
33.309	33250
33.319	33252
33.329	33252
33.339	33253
33.349	33253
33.359	33251
33.370	33249
33.379	33250
33.390	33249
33.399	33249
33.409	33247
33.419	33251
33.429	33252
33.439	33252
33.449	33254
33.459	33253
33.469	33251
33.479	33253
33.489	33251
33.499	33251
33.509	33251
33.519	33248
33.529	33249
33.539	33252
33.549	33251
33.559	33252
33.569	33253
33.579	33253
33.589	33252
33.599	33248
33.610	33249
33.619	33249
33.629	33249
33.640	33250
33.649	33252
33.659	33252
33.669	33253
33.679	33252
33.689	33253
33.699	33250
33.709	33251
33.719	33250
33.729	33250
33.739	33251
33.749	33251
33.759	33251
33.769	33253
33.779	33251
33.789	33253
33.799	33252
33.809	33254
33.819	33247
33.829	33250
33.839	33252
33.849	33251
33.869	33251
33.874	33250
33.883	33251
33.889	33251
33.899	33248
33.909	33251
33.919	33251
33.929	33251
33.940	33251
33.961	33249
33.971	33250
33.979	33251
33.989	33251
33.999	33249
34.009	33250
34.019	33251
34.035	33252
34.039	33251
34.050	33252
34.059	33251
34.069	33250
34.079	33251
34.089	33247
34.124	33250
34.130	33249
34.140	33249
34.165	33251
34.169	33251
34.179	33250
34.189	33249
34.199	33252
34.212	33248
34.228	33250
34.233	33249
34.240	33251
34.268	33250
34.283	33251
34.289	33250
34.299	33252
34.309	33253
34.319	33251
34.332	33249
34.339	33251
34.349	33250
34.359	33249
34.369	33249
34.379	33248
34.390	33250
34.399	33249
34.411	33250
34.419	33250
34.429	33250
34.439	33253
34.449	33252
34.459	33250
34.469	33248
34.479	33251
34.489	33255
34.499	33252
34.509	33252
34.519	33252
34.529	33252
34.539	33253
34.549	33253
34.559	33250
34.569	33249
34.579	33250
34.589	33253
34.599	33252
34.609	33250
34.622	33249
34.638	33249
34.665	33251
34.677	33252
34.702	33250
34.710	33254
34.743	33251
34.751	33250
34.760	33252
34.781	33249
34.790	33251
34.799	33251
34.809	33250
34.819	33250
34.829	33251
34.840	33249
34.854	33251
34.866	33251
34.874	33256
34.894	33251
34.906	33251
34.915	33250
34.924	33251
34.931	33252
34.941	33251
34.949	33250
34.959	33250
34.970	33251
34.980	33251
34.989	33251
34.999	33252
35.009	33251
35.019	33252
35.030	33253
35.039	33251
35.049	33251
35.059	33250
35.069	33252
35.079	33251
35.090	33253
35.099	33253
35.109	33250
35.119	33255
35.129	33251
35.139	33249
35.149	33248
35.159	33253
35.169	33251
35.179	33251
35.190	33250
35.199	33254
35.209	33254
35.219	33251
35.229	33253
35.239	33249
35.249	33252
35.259	33250
35.269	33251
35.279	33251
35.290	33252
35.299	33250
35.309	33252
35.319	33250
35.329	33250
35.340	33252
35.349	33250
35.359	33253
35.380	33252
35.389	33251
35.399	33251
35.409	33249
35.419	33249
35.429	33250
35.440	33249
35.449	33251
35.464	33252
35.485	33250
35.490	33251
35.499	33251
35.509	33251
35.519	33252
35.529	33250
35.539	33252
35.556	33248
35.560	33249
35.569	33250
35.579	33251
35.590	33253
35.599	33252
35.609	33251
35.619	33253
35.629	33254
35.639	33252
35.649	33252
35.659	33253
35.669	33252
35.679	33250
35.689	33251
35.699	33252
35.709	33253
35.719	33255
35.729	33252
35.739	33253
35.749	33251
35.759	33251
35.769	33250
35.779	33251
35.789	33252
35.799	33253
35.809	33252
35.819	33253
35.829	33253
35.839	33253
35.849	33255
35.859	33250
35.869	33252
35.879	33250
35.890	33251
35.899	33251
35.912	33252
35.919	33251
35.929	33253
35.940	33255
35.949	33251
35.959	33249
35.969	33252
35.979	33250
35.989	33250
35.999	33249
36.009	33250
36.019	33253
36.029	33252
36.039	33249
36.049	33250
36.059	33250
36.069	33249
36.079	33251
36.090	33251
36.099	33251
36.109	33253
36.119	33251
36.130	33252
36.141	33251
36.149	33251
36.159	33252
36.169	33253
36.179	33251
36.189	33254
36.203	33252
36.209	33251
36.219	33252
36.229	33253
36.239	33252
36.250	33251
36.259	33252
36.271	33251
36.279	33251
36.289	33252
36.299	33252
36.309	33252
36.319	33252
36.329	33251
36.340	33250
36.349	33251
36.359	33251
36.369	33252
36.379	33253
36.390	33252
36.399	33252
36.409	33249
36.419	33252
36.429	33251
36.440	33252
36.449	33253
36.459	33251
36.469	33251
36.479	33249
36.489	33252
36.499	33251
36.510	33250
36.519	33249
36.529	33251
36.539	33252
36.549	33251
36.569	33253
36.579	33250
36.589	33251
36.600	33250
36.613	33252
36.619	33252
36.629	33251
36.639	33252
36.649	33250
36.659	33252
36.669	33251
36.679	33249
36.692	33253
36.699	33252
36.709	33252
36.719	33249
36.729	33249
36.740	33252
36.749	33252
36.759	33251
36.769	33249
36.779	33251
36.789	33250
36.799	33251
36.809	33250
36.819	33251
36.829	33251
36.840	33252
36.849	33251
36.859	33253
36.869	33248
36.879	33250
36.889	33253
36.899	33252
36.910	33253
36.919	33251
36.929	33254
36.939	33250
36.949	33250
36.959	33253
36.969	33251
36.979	33251
36.990	33250
36.999	33251
37.009	33251
37.019	33251
37.029	33250
37.040	33251
37.049	33249
37.059	33254
37.069	33250
37.087	33251
37.091	33254
37.104	33252
37.109	33250
37.119	33250
37.129	33251
37.139	33251
37.149	33250
37.160	33253
37.169	33251
37.179	33249
37.190	33252
37.199	33250
37.209	33252
37.219	33250
37.229	33249
37.240	33249
37.249	33250
37.259	33250
37.269	33246
37.279	33249
37.289	33251
37.299	33250
37.309	33253
37.319	33250
37.329	33248
37.339	33252
37.349	33249
37.359	33253
37.370	33249
37.379	33252
37.390	33249
37.399	33252
37.409	33250
37.419	33251
37.429	33251
37.439	33251
37.449	33253
37.459	33251
37.469	33249
37.479	33250
37.489	33248
37.499	33251
37.509	33250
37.519	33247
37.529	33252
37.539	33251
37.549	33253
37.559	33251
37.569	33252
37.579	33251
37.590	33252
37.599	33251
37.609	33250
37.619	33250
37.629	33250
37.639	33250
37.650	33247
37.659	33251
37.669	33251
37.679	33252
37.689	33252
37.699	33251
37.716	33252
37.719	33252
37.729	33251
37.739	33249
37.749	33251
37.759	33252
37.769	33253
37.779	33251
37.789	33250
37.799	33254
37.809	33249
37.819	33253
37.829	33253
37.843	33251
37.849	33252
37.859	33249
37.869	33249
37.879	33252
37.890	33251
37.899	33250
37.909	33253
37.919	33253
37.929	33254
37.939	33251
37.949	33248
37.959	33251
37.969	33249
37.979	33251
37.989	33251
37.999	33254
38.009	33252
38.019	33251
38.029	33252
38.039	33253
38.049	33250
38.059	33250
38.069	33252
38.079	33250
38.089	33252
38.099	33254
38.109	33253
38.119	33252
38.129	33253
38.139	33252
38.149	33251
38.162	33250
38.185	33250
38.190	33252
38.199	33251
38.209	33254
38.219	33253
38.229	33254
38.240	33249
38.249	33253
38.259	33251
38.269	33251
38.279	33253
38.289	33250
38.299	33253
38.309	33255
38.319	33253
38.329	33252
38.340	33252
38.349	33252
38.359	33253
38.369	33251
38.379	33257
38.390	33253
38.399	33253
38.409	33251
38.419	33255
38.429	33253
38.440	33253
38.449	33251
38.459	33252
38.469	33249
38.479	33251
38.489	33251
38.499	33251
38.525	33249
38.529	33253
38.540	33254
38.549	33255
38.559	33252
38.569	33253
38.579	33250
38.589	33251
38.599	33251
38.610	33254
38.619	33253
38.629	33253
38.639	33249
38.649	33251
38.659	33252
38.669	33255
38.679	33252
38.690	33254
38.703	33252
38.712	33253
38.719	33252
38.729	33250
38.740	33252
38.749	33253
38.759	33255
38.769	33254
38.779	33250
38.789	33252
38.799	33252
38.809	33254
38.819	33251
38.829	33253
38.840	33251
38.849	33255
38.859	33250
38.869	33252
38.879	33252
38.890	33251
38.899	33255
38.909	33255
38.919	33253
38.929	33252
38.939	33251
38.949	33253
38.959	33249
38.973	33253
38.979	33252
38.989	33253
38.999	33253
39.009	33250
39.019	33253
39.029	33253
39.039	33252
39.049	33251
39.059	33252
39.069	33250
39.079	33252
39.090	33251
39.099	33252
39.109	33252
39.119	33254
39.129	33252
39.139	33251
39.150	33248
39.159	33249
39.169	33250
39.179	33251
39.189	33250
39.199	33251
39.209	33252
39.219	33250
39.229	33250
39.239	33249
39.249	33251
39.259	33251
39.269	33252
39.279	33251
39.290	33250
39.299	33249
39.309	33250
39.319	33253
39.329	33253
39.339	33252
39.349	33251
39.359	33248
39.369	33249
39.379	33252
39.389	33251
39.399	33248
39.409	33249
39.419	33251
39.429	33249
39.439	33249
39.449	33248
39.459	33251
39.469	33251
39.479	33251
39.489	33250
39.499	33252
39.509	33249
39.519	33254
39.529	33252
39.539	33250
39.551	33250
39.559	33251
39.569	33251
39.579	33250
39.589	33252
39.599	33253
39.609	33250
39.619	33250
39.630	33255
39.639	33251
39.649	33252
39.659	33253
39.669	33248
39.679	33252
39.690	33252
39.699	33250
39.709	33252
39.719	33252
39.732	33250
39.739	33253
39.749	33253
39.760	33251
39.769	33254
39.779	33250
39.789	33250
39.799	33250
39.809	33249
39.819	33252
39.829	33251
39.839	33250
39.849	33252
39.859	33252
39.869	33251
39.879	33251
39.889	33251
39.899	33248
39.909	33249
39.919	33251
39.929	33250
39.940	33250
39.949	33251
39.960	33249
39.969	33252
39.979	33251
39.989	33249
39.999	33253
40.009	33250
40.019	33250
40.029	33251
40.039	33251
40.049	33250
40.059	33253
40.069	33253
40.079	33250
40.089	33253
40.099	33250
40.109	33253
40.119	33252
40.129	33252
40.140	33252
40.149	33253
40.159	33252
40.169	33250
40.179	33250
40.189	33253
40.199	33251
40.209	33255
40.219	33254
40.229	33252
40.240	33251
40.249	33251
40.259	33254
40.269	33251
40.279	33253
40.289	33252
40.299	33252
40.309	33250
40.319	33253
40.329	33252
40.340	33253
40.349	33251
40.359	33252
40.369	33253
40.379	33249
40.390	33252
40.399	33255
40.409	33251
40.419	33251
40.429	33253
40.440	33250
40.449	33252
40.459	33253
40.469	33251
40.479	33250
40.490	33252
40.499	33251
40.509	33254
40.519	33252
40.529	33250
40.540	33253
40.549	33250
40.559	33251
40.569	33249
40.579	33248
40.589	33250
40.599	33251
40.609	33249
40.619	33252
40.629	33249
40.640	33250
40.649	33250
40.659	33253
40.669	33250
40.679	33252
40.690	33252
40.699	33252
40.709	33250
40.719	33251
40.729	33248
40.739	33252
40.749	33250
40.759	33249
40.773	33251
40.779	33254
40.790	33255
40.799	33252
40.809	33250
40.836	33252
40.867	33252
40.870	33251
40.879	33252
40.890	33250
40.901	33253
40.910	33252
40.919	33253
40.929	33252
40.940	33252
40.955	33253
40.959	33253
40.969	33251
40.979	33254
40.989	33253
40.999	33253
41.009	33254
41.019	33254
41.029	33253
41.039	33253
41.049	33251
41.060	33249
41.069	33251
41.079	33251
41.090	33254
41.099	33252
41.109	33252
41.119	33255
41.129	33250
41.149	33251
41.154	33251
41.159	33252
41.169	33252
41.179	33252
41.189	33255
41.199	33255
41.209	33252
41.219	33252
41.229	33252
41.240	33248
41.249	33251
41.263	33251
41.271	33250
