# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
39.929	32868
39.939	32869
39.949	32868
39.959	32868
39.969	32869
39.980	32870
39.989	32867
39.999	32869
40.009	32871
40.019	32871
40.029	32870
40.039	32871
40.049	32870
40.059	32868
40.069	32870
40.080	32871
40.089	32868
40.099	32870
40.109	32870
40.119	32871
40.129	32870
40.139	32870
40.149	32868
40.159	32869
40.169	32868
40.179	32870
40.189	32866
40.199	32870
40.209	32870
40.219	32868
40.229	32866
40.239	32868
40.249	32869
40.259	32868
40.269	32869
40.280	32869
40.289	32870
40.299	32870
40.309	32870
40.319	32870
40.329	32867
40.339	32869
40.349	32871
40.359	32871
40.369	32868
40.380	32869
40.389	32868
40.399	32869
40.409	32870
40.419	32868
40.430	32869
40.439	32870
40.449	32866
40.459	32869
40.469	32871
40.479	32869
40.489	32870
40.499	32870
40.509	32871
40.519	32869
40.529	32869
40.539	32868
40.549	32868
40.559	32869
40.569	32869
40.579	32870
40.589	32869
40.599	32867
40.609	32871
40.619	32872
40.629	32871
40.639	32868
40.649	32871
40.659	32874
40.669	32869
40.679	32869
40.689	32871
40.699	32870
40.709	32869
40.719	32870
40.729	32870
40.739	32870
40.749	32869
40.759	32869
40.769	32873
40.779	32871
40.789	32871
40.799	32870
40.809	32868
40.819	32869
40.830	32871
40.839	32871
40.849	32871
40.859	32871
40.869	32872
40.880	32872
40.889	32869
40.899	32870
40.909	32871
40.919	32870
40.929	32872
40.939	32868
40.949	32870
40.959	32869
40.969	32872
40.979	32870
40.989	32870
40.999	32870
41.009	32870
41.019	32871
41.029	32871
41.039	32871
41.049	32872
41.059	32870
41.069	32870
41.079	32868
41.089	32872
41.099	32868
41.109	32871
41.119	32872
41.129	32872
41.139	32872
41.149	32870
41.159	32872
41.169	32869
41.180	32872
41.189	32869
41.199	32869
41.210	32872
41.219	32869
41.229	32871
41.239	32873
41.249	32870
41.259	32869
41.269	32871
41.281	32869
41.289	32871
41.299	32869
41.309	32870
41.319	32870
41.330	32869
41.339	32870
41.349	32868
41.359	32870
41.369	32870
41.381	32871
41.389	32869
41.399	32869
41.409	32871
41.419	32870
41.429	32871
41.439	32869
41.449	32869
41.459	32870
41.470	32869
41.480	32870
41.489	32869
41.499	32869
41.509	32870
41.519	32867
41.529	32869
41.539	32868
41.549	32871
41.559	32868
41.569	32868
41.579	32867
41.589	32867
41.599	32869
41.609	32872
41.619	32869
41.629	32871
41.639	32868
41.649	32871
41.659	32870
41.669	32868
41.679	32868
41.689	32868
41.699	32868
41.709	32869
41.719	32868
41.729	32869
41.739	32870
41.749	32870
41.759	32870
41.769	32869
41.780	32869
41.789	32872
41.799	32870
41.809	32867
41.819	32871
41.829	32869
41.839	32869
41.849	32870
41.859	32869
41.869	32868
41.879	32868
41.889	32869
41.899	32871
41.909	32869
41.919	32870
41.929	32870
41.939	32871
41.949	32871
41.959	32871
41.969	32869
41.980	32869
41.989	32870
41.999	32870
42.009	32871
42.019	32869
42.029	32870
42.039	32871
42.049	32868
42.059	32866
42.069	32869
42.079	32873
42.089	32868
42.099	32870
42.109	32870
42.119	32868
42.139	32870
42.141	32870
42.149	32870
42.159	32871
42.169	32871
42.179	32871
42.189	32870
42.199	32868
42.209	32869
42.219	32870
42.229	32868
42.239	32869
42.249	32872
42.259	32869
42.269	32870
42.279	32868
42.289	32869
42.299	32868
42.309	32868
42.319	32867
42.329	32867
42.339	32866
42.349	32868
42.359	32869
42.369	32871
42.379	32869
42.389	32872
42.399	32869
42.409	32867
42.419	32870
42.429	32869
42.439	32866
42.451	32868
42.459	32868
42.469	32867
42.479	32870
42.489	32869
42.499	32869
42.509	32869
42.519	32868
42.529	32869
42.540	32866
42.549	32868
42.559	32868
42.569	32867
42.580	32870
42.590	32868
42.599	32870
42.609	32869
42.619	32867
42.629	32868
42.639	32871
42.650	32870
42.659	32870
42.669	32868
42.679	32867
42.689	32870
42.699	32869
42.709	32867
42.719	32867
42.729	32869
42.739	32870
42.749	32869
42.759	32869
42.769	32869
42.779	32865
42.789	32869
42.799	32868
42.809	32870
42.819	32869
42.829	32872
42.839	32869
42.849	32871
42.859	32868
42.869	32868
42.880	32870
42.889	32871
42.899	32871
42.909	32870
42.919	32871
42.929	32872
42.939	32870
42.949	32871
42.959	32870
42.969	32868
42.979	32870
42.989	32869
42.999	32868
43.009	32867
43.019	32869
43.029	32872
43.039	32868
43.049	32869
43.059	32871
43.069	32868
43.079	32871
43.091	32870
43.099	32869
43.109	32869
43.119	32871
43.129	32869
43.139	32869
43.149	32870
43.159	32868
43.169	32869
43.179	32866
43.189	32871
43.199	32867
43.209	32870
43.219	32869
43.229	32870
43.239	32870
43.251	32871
43.259	32870
43.269	32870
43.279	32869
43.289	32870
43.299	32870
43.309	32867
43.319	32870
43.329	32870
43.339	32871
43.349	32871
43.359	32869
43.369	32870
43.379	32870
43.389	32870
43.399	32869
43.409	32871
43.419	32872
43.430	32867
43.439	32870
43.449	32872
43.459	32868
43.469	32868
43.480	32871
43.490	32871
43.499	32870
43.509	32868
43.519	32867
43.529	32868
43.539	32869
43.549	32867
43.559	32868
43.569	32869
43.579	32872
43.589	32867
43.599	32869
43.609	32870
43.619	32869
43.629	32867
43.639	32868
43.649	32870
43.659	32868
43.669	32868
43.679	32869
43.689	32869
43.699	32869
43.709	32870
43.719	32869
43.729	32868
43.739	32870
43.749	32868
43.759	32867
43.769	32869
43.780	32870
43.789	32868
43.799	32870
43.810	32870
43.819	32871
43.829	32870
43.839	32871
43.849	32871
43.859	32870
43.869	32869
43.880	32867
43.892	32872
43.899	32870
43.909	32868
43.919	32868
43.929	32870
43.939	32869
43.949	32868
43.959	32870
43.969	32868
43.979	32871
43.989	32870
43.999	32869
44.009	32870
44.019	32871
44.029	32870
44.039	32871
44.049	32872
44.059	32867
44.069	32869
44.080	32870
44.090	32871
44.100	32870
44.109	32869
44.119	32870
44.129	32873
44.139	32869
44.149	32868
44.159	32869
44.169	32871
44.179	32867
44.189	32869
44.199	32870
44.209	32870
44.219	32869
44.229	32870
44.239	32869
44.249	32870
44.259	32868
44.269	32868
44.280	32869
44.289	32872
44.299	32869
44.309	32869
44.319	32870
44.329	32870
44.339	32869
44.349	32868
44.359	32869
44.369	32872
44.379	32869
44.390	32871
44.399	32869
44.409	32871
44.419	32868
44.429	32867
44.439	32867
44.449	32870
44.459	32869
44.469	32869
44.479	32868
44.489	32869
44.499	32869
44.509	32868
44.519	32870
44.529	32867
44.539	32869
44.549	32869
44.559	32869
44.569	32868
44.581	32869
44.589	32869
44.599	32870
44.609	32868
44.619	32869
44.629	32868
44.639	32869
44.649	32870
44.659	32869
44.669	32869
44.679	32871
44.689	32871
44.699	32866
44.709	32866
44.719	32868
44.729	32868
44.739	32869
44.749	32869
44.759	32868
44.769	32869
44.779	32868
44.789	32868
44.799	32869
44.809	32870
44.819	32871
44.829	32872
44.839	32870
44.849	32873
44.859	32873
44.869	32871
44.879	32870
44.889	32871
44.899	32871
44.909	32870
44.919	32869
44.929	32873
44.939	32869
44.949	32871
44.959	32871
44.970	32870
44.979	32867
44.989	32868
44.999	32870
45.009	32867
45.019	32869
45.029	32869
45.039	32869
45.049	32870
45.059	32870
45.069	32868
45.079	32866
45.089	32868
45.099	32869
45.109	32868
45.119	32868
45.129	32867
45.139	32867
45.149	32868
45.159	32867
45.169	32869
45.179	32870
45.189	32867
45.199	32870
45.209	32868
45.219	32869
45.229	32867
45.239	32869
45.252	32871
45.259	32870
45.269	32868
45.279	32866
45.289	32873
45.299	32871
45.309	32868
45.319	32870
45.329	32867
45.339	32870
45.349	32871
45.359	32873
45.369	32872
45.379	32869
45.389	32868
45.399	32869
45.409	32871
45.419	32869
45.429	32867
45.439	32869
45.449	32868
45.459	32869
45.469	32868
45.479	32870
45.489	32868
45.499	32868
45.509	32867
45.519	32868
45.530	32869
45.539	32869
45.549	32867
45.559	32867
45.569	32867
45.579	32868
45.589	32869
45.599	32869
45.609	32869
45.619	32868
45.629	32869
45.639	32870
45.649	32869
45.659	32868
45.669	32871
45.679	32866
45.689	32869
45.699	32871
45.709	32869
45.719	32869
45.729	32867
45.739	32870
45.749	32869
45.759	32869
45.769	32871
45.779	32871
45.789	32871
45.799	32868
45.809	32871
45.819	32870
45.829	32868
45.839	32869
45.849	32868
45.859	32869
45.869	32867
45.879	32868
45.889	32871
45.899	32870
45.909	32869
45.919	32870
45.929	32870
45.939	32869
45.949	32869
45.959	32867
45.969	32870
45.979	32868
45.989	32869
45.999	32869
46.009	32870
46.019	32869
46.030	32870
46.039	32868
46.049	32866
46.059	32868
46.069	32868
46.079	32870
46.089	32868
46.099	32868
46.109	32869
46.119	32870
46.129	32869
46.139	32869
46.149	32867
46.159	32869
46.169	32866
46.179	32870
46.189	32863
46.199	32866
46.209	32868
46.219	32869
46.229	32868
46.239	32867
46.249	32869
46.259	32868
46.270	32870
46.279	32869
46.289	32870
46.300	32869
46.309	32870
46.319	32868
46.329	32869
46.339	32867
46.349	32871
46.359	32868
46.370	32868
46.380	32865
46.390	32870
46.400	32871
46.410	32870
46.420	32867
46.430	32868
46.439	32869
46.453	32869
46.459	32869
46.469	32871
46.481	32870
46.489	32869
46.499	32869
46.509	32868
46.519	32868
46.529	32868
46.539	32870
46.549	32868
46.559	32869
46.569	32869
46.579	32868
46.589	32867
46.599	32866
46.609	32868
46.619	32868
46.629	32868
46.639	32871
46.649	32868
46.659	32867
46.669	32870
46.679	32871
46.689	32872
46.699	32869
46.709	32866
46.719	32868
46.729	32868
46.739	32870
46.749	32868
46.759	32869
46.769	32870
46.779	32868
46.789	32869
46.799	32869
46.809	32870
46.819	32870
46.829	32870
46.839	32869
46.849	32866
46.859	32870
46.869	32870
46.879	32870
46.889	32869
46.899	32868
46.909	32868
46.919	32868
46.929	32866
46.939	32870
46.949	32867
46.959	32869
46.969	32867
46.979	32869
46.989	32868
46.999	32868
47.009	32870
47.019	32868
47.029	32870
47.039	32868
47.049	32870
47.059	32869
47.069	32869
47.079	32869
47.089	32871
47.099	32869
47.109	32866
47.119	32868
47.129	32866
47.139	32868
47.149	32867
47.159	32870
47.169	32870
47.179	32869
47.189	32870
47.199	32870
47.209	32868
47.219	32866
47.229	32867
47.239	32871
47.249	32867
47.259	32867
47.269	32869
47.279	32869
47.289	32867
47.299	32867
47.309	32868
47.319	32866
47.330	32867
47.339	32869
47.349	32869
47.359	32867
47.369	32868
47.379	32868
47.389	32869
47.399	32868
47.413	32869
47.419	32870
47.430	32870
47.439	32869
47.449	32868
47.460	32870
47.470	32867
47.479	32871
47.495	32869
47.502	32867
47.509	32868
47.519	32868
47.529	32868
47.539	32870
47.549	32871
47.559	32870
47.569	32871
47.579	32869
47.589	32869
47.599	32868
47.609	32867
47.619	32871
47.629	32868
47.639	32869
47.649	32869
47.659	32871
47.669	32869
47.679	32870
47.689	32868
47.699	32871
47.709	32867
47.719	32868
47.729	32867
47.739	32868
47.749	32869
47.759	32868
47.769	32868
47.779	32868
47.789	32871
47.799	32870
47.809	32868
47.819	32867
47.829	32869
47.839	32867
47.849	32869
47.859	32869
47.869	32869
47.879	32870
47.889	32870
47.899	32871
47.909	32869
47.919	32869
47.929	32870
47.939	32870
47.949	32870
47.959	32870
47.969	32867
47.979	32872
47.989	32870
47.999	32869
48.009	32868
48.019	32870
48.029	32871
48.039	32868
48.049	32869
48.059	32871
48.069	32868
48.079	32871
48.089	32871
48.099	32870
48.109	32869
48.119	32868
48.130	32871
48.139	32869
48.149	32869
48.159	32866
48.169	32868
48.179	32870
48.189	32870
48.199	32869
48.209	32867
48.223	32870
48.230	32870
48.239	32868
48.249	32868
48.259	32869
48.269	32868
48.279	32868
48.289	32870
48.299	32868
48.309	32868
48.319	32869
48.330	32870
48.339	32867
48.349	32867
48.359	32869
48.369	32868
48.379	32869
48.389	32867
48.399	32870
48.409	32868
48.425	32869
48.430	32868
48.439	32869
48.449	32871
48.459	32871
48.469	32870
48.479	32871
48.489	32871
48.499	32869
48.509	32870
48.519	32869
48.529	32869
48.539	32870
48.549	32871
48.559	32868
48.571	32868
48.579	32870
48.589	32870
48.600	32870
48.609	32871
48.619	32867
48.629	32869
48.639	32868
48.649	32867
48.659	32869
48.669	32869
48.679	32870
48.689	32868
48.699	32869
48.709	32871
48.719	32870
48.729	32869
48.739	32867
48.749	32872
48.759	32871
48.770	32871
48.779	32870
48.789	32870
48.799	32868
48.809	32869
48.819	32869
48.829	32869
48.839	32869
48.849	32867
48.859	32869
48.869	32869
48.880	32870
48.889	32870
48.899	32873
48.909	32868
48.919	32871
48.930	32871
48.939	32871
48.949	32868
48.959	32869
48.969	32872
48.980	32871
48.989	32871
48.999	32870
49.009	32869
49.019	32868
49.029	32870
49.039	32870
49.049	32867
49.059	32868
49.069	32868
49.080	32870
49.089	32868
49.099	32867
49.113	32870
49.119	32868
49.130	32867
49.139	32868
49.149	32870
49.159	32868
49.169	32869
49.179	32871
49.189	32872
49.199	32870
49.209	32870
49.219	32868
49.230	32869
49.239	32871
49.249	32870
49.259	32871
49.269	32869
49.279	32869
49.289	32870
49.299	32866
49.309	32868
49.319	32868
49.331	32868
49.339	32871
49.349	32870
49.359	32869
49.369	32868
49.379	32869
49.389	32870
49.399	32869
49.409	32869
49.422	32869
49.430	32868
49.439	32869
49.449	32867
49.459	32868
49.469	32869
49.480	32870
49.489	32869
49.499	32868
49.509	32867
49.519	32868
49.529	32868
49.539	32868
49.549	32868
49.559	32868
49.569	32869
49.580	32869
