# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
41.619	33486
41.629	33487
41.639	33491
41.649	33491
41.659	33493
41.669	33493
41.679	33490
41.689	33491
41.699	33490
41.709	33484
41.719	33484
41.729	33485
41.739	33484
41.749	33482
41.759	33484
41.769	33484
41.779	33487
41.789	33489
41.799	33493
41.809	33491
41.819	33495
41.829	33492
41.839	33492
41.849	33491
41.859	33487
41.869	33486
41.879	33485
41.889	33487
41.899	33485
41.909	33486
41.919	33488
41.929	33487
41.939	33489
41.949	33489
41.959	33488
41.969	33489
41.979	33489
41.989	33488
41.999	33490
42.009	33489
42.019	33487
42.029	33486
42.039	33483
42.049	33485
42.059	33484
42.069	33484
42.079	33486
42.089	33486
42.099	33487
42.109	33488
42.119	33490
42.129	33490
42.140	33491
42.149	33490
42.159	33488
42.169	33487
42.179	33486
42.189	33485
42.199	33487
42.209	33484
42.219	33487
42.229	33489
42.239	33487
42.249	33486
42.259	33486
42.269	33486
42.279	33487
42.289	33489
42.299	33487
42.310	33488
42.319	33488
42.329	33487
42.339	33485
42.349	33483
42.359	33483
42.369	33484
42.380	33485
42.389	33486
42.399	33487
42.409	33486
42.419	33490
42.429	33487
42.439	33488
42.449	33487
42.459	33489
42.469	33487
42.479	33485
42.489	33489
42.499	33485
42.509	33487
42.519	33488
42.529	33486
42.539	33487
42.549	33487
42.573	33488
42.593	33490
42.601	33491
42.609	33489
42.619	33490
42.629	33484
42.639	33488
42.649	33488
42.659	33488
42.669	33487
42.679	33487
42.689	33486
42.699	33487
42.709	33487
42.719	33489
42.729	33488
42.739	33490
42.749	33488
42.759	33487
42.769	33487
42.779	33488
42.789	33486
42.799	33490
42.809	33487
42.819	33486
42.829	33487
42.839	33487
42.849	33489
42.859	33486
42.869	33486
42.879	33485
42.889	33487
42.899	33485
42.909	33487
42.919	33488
42.929	33490
42.939	33486
42.949	33490
42.959	33486
42.969	33487
42.979	33488
42.989	33489
43.001	33487
43.009	33490
43.019	33489
43.029	33488
43.039	33489
43.049	33487
43.059	33490
43.069	33489
43.079	33489
43.089	33484
43.100	33486
43.109	33487
43.119	33487
43.129	33489
43.141	33489
43.153	33489
43.159	33488
43.169	33485
43.179	33486
43.189	33490
43.199	33488
43.209	33488
43.219	33489
43.229	33490
43.239	33486
43.249	33487
43.259	33488
43.269	33489
43.279	33486
43.301	33488
43.318	33490
43.325	33487
43.329	33488
43.339	33489
43.349	33487
43.359	33487
43.369	33489
43.379	33488
43.389	33488
43.399	33489
43.409	33487
43.419	33486
43.429	33486
43.439	33484
43.449	33488
43.459	33487
43.472	33488
43.481	33488
43.489	33488
43.499	33486
43.509	33488
43.520	33488
43.529	33487
43.539	33487
43.549	33487
43.559	33487
43.569	33488
43.579	33487
43.589	33486
43.599	33487
43.609	33490
43.619	33487
43.629	33486
43.639	33490
43.649	33486
43.659	33490
43.669	33489
43.679	33490
43.690	33490
43.699	33488
43.709	33488
43.719	33489
43.729	33490
43.744	33487
43.753	33488
43.774	33487
43.782	33486
43.789	33488
43.799	33490
43.809	33492
43.828	33490
43.831	33491
43.839	33490
43.849	33486
43.859	33489
43.869	33488
43.879	33486
43.889	33487
43.899	33488
43.909	33485
43.919	33488
43.929	33485
43.939	33489
43.949	33489
43.959	33488
43.969	33487
43.979	33488
43.989	33488
43.999	33489
44.009	33487
44.019	33489
44.029	33487
44.039	33486
44.049	33488
44.059	33488
44.069	33489
44.082	33491
44.089	33488
44.099	33484
44.109	33484
44.119	33489
44.129	33487
44.139	33486
44.149	33486
44.159	33486
44.169	33489
44.179	33487
44.189	33489
44.199	33489
44.209	33486
44.219	33486
44.229	33487
44.239	33486
44.249	33489
44.259	33487
44.269	33488
44.279	33488
44.289	33489
44.299	33488
44.309	33487
44.319	33488
44.329	33489
44.339	33487
44.349	33485
44.359	33486
44.369	33490
44.379	33487
44.389	33487
44.399	33486
44.409	33488
44.419	33489
44.429	33487
44.439	33487
44.449	33485
44.459	33488
44.469	33488
44.479	33487
44.489	33486
44.499	33487
44.509	33487
44.519	33488
44.529	33487
44.539	33487
44.549	33487
44.559	33487
44.569	33486
44.579	33488
44.589	33487
44.600	33489
44.609	33488
44.619	33488
44.629	33488
44.639	33490
44.649	33488
44.659	33488
44.669	33492
44.679	33489
44.689	33487
44.699	33486
44.709	33491
44.719	33488
44.729	33487
44.739	33487
44.749	33486
44.759	33487
44.769	33487
44.779	33488
44.789	33488
44.799	33487
44.809	33486
44.819	33487
44.829	33487
44.839	33488
44.849	33490
44.859	33488
44.869	33488
44.879	33485
44.889	33489
44.899	33488
44.909	33487
44.919	33490
44.929	33486
44.939	33484
44.949	33485
44.959	33488
44.969	33487
44.979	33487
44.989	33487
44.999	33485
45.009	33490
45.019	33489
45.029	33486
45.039	33489
45.049	33489
45.059	33486
45.073	33488
45.079	33487
45.089	33487
45.099	33487
45.114	33487
45.119	33487
45.129	33486
45.139	33487
45.149	33486
45.159	33486
45.169	33488
45.179	33486
45.189	33487
45.199	33484
45.209	33488
45.219	33488
45.229	33487
45.239	33485
45.249	33488
45.259	33487
45.269	33489
45.280	33488
45.289	33490
45.299	33486
45.309	33487
45.319	33487
45.329	33488
45.339	33491
45.353	33489
45.359	33491
45.369	33490
45.379	33488
45.389	33488
45.399	33487
45.409	33486
45.419	33487
45.429	33486
45.439	33485
45.449	33487
45.459	33486
45.469	33488
45.479	33486
45.489	33487
45.499	33486
45.509	33489
45.519	33491
45.529	33489
45.539	33487
45.549	33488
45.559	33487
45.569	33489
45.579	33488
45.589	33488
45.599	33485
45.609	33486
45.619	33486
45.629	33485
45.639	33486
45.649	33487
45.659	33488
45.669	33486
45.679	33489
45.689	33488
45.699	33485
45.709	33489
45.719	33486
45.729	33486
45.739	33486
45.749	33485
45.759	33486
45.769	33487
45.779	33486
45.789	33487
45.799	33487
45.809	33488
45.819	33487
45.829	33487
45.839	33486
45.849	33489
45.859	33485
45.869	33486
45.879	33486
45.889	33489
45.899	33485
45.909	33488
45.920	33486
45.929	33483
45.939	33486
45.949	33486
45.959	33486
45.969	33488
45.979	33486
45.989	33487
45.999	33487
46.009	33489
46.019	33489
46.029	33486
46.039	33489
46.049	33487
46.059	33488
46.077	33486
46.083	33487
46.089	33488
46.099	33488
46.109	33489
46.119	33485
46.130	33490
46.139	33487
46.149	33486
46.159	33485
46.169	33487
46.179	33487
46.189	33487
46.199	33489
46.209	33487
46.219	33486
46.229	33487
46.239	33485
46.249	33485
46.259	33487
