# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
19.939	32723
19.949	32721
19.959	32727
19.969	32726
19.979	32728
19.989	32725
19.999	32730
20.009	32731
20.019	32731
20.029	32729
20.039	32726
20.049	32729
20.059	32729
20.069	32726
20.079	32726
20.089	32724
20.099	32722
20.109	32734
20.119	32724
20.129	32727
20.139	32728
20.149	32727
20.159	32725
20.169	32729
20.179	32724
20.189	32729
20.199	32719
20.209	32724
20.219	32727
20.229	32730
20.239	32730
20.249	32729
20.259	32733
20.269	32727
20.279	32729
20.289	32731
20.299	32732
20.309	32732
20.319	32731
20.329	32726
20.339	32734
20.349	32730
20.359	32730
20.369	32728
20.379	32726
20.389	32728
20.399	32733
20.409	32725
20.419	32727
20.429	32729
20.439	32725
20.449	32731
20.459	32728
20.469	32727
20.479	32732
20.489	32729
20.499	32726
20.509	32727
20.519	32727
20.530	32726
20.539	32731
20.549	32727
20.559	32733
20.569	32730
20.579	32735
20.589	32722
20.601	32728
20.609	32727
20.619	32723
20.629	32728
20.639	32728
20.649	32730
20.659	32729
20.669	32726
20.679	32729
20.689	32726
20.699	32727
20.709	32727
20.719	32727
20.729	32724
20.739	32731
20.749	32735
20.759	32724
20.769	32734
20.779	32734
20.789	32730
20.799	32728
20.809	32724
20.819	32730
20.829	32725
20.839	32724
20.849	32726
20.859	32724
20.869	32726
20.879	32729
20.889	32732
20.899	32727
20.909	32729
20.919	32728
20.929	32730
20.939	32726
20.949	32734
20.959	32729
20.969	32726
20.979	32723
20.989	32726
20.999	32726
21.009	32723
21.019	32724
21.029	32730
21.039	32732
21.049	32727
21.059	32727
21.069	32735
21.079	32731
21.089	32724
21.099	32731
21.109	32725
21.119	32732
21.129	32730
21.139	32734
21.149	32726
21.159	32732
21.169	32728
21.179	32727
21.189	32727
21.199	32727
21.209	32729
21.219	32729
21.229	32730
21.239	32735
21.249	32728
21.259	32730
21.269	32727
21.279	32725
21.289	32730
21.299	32732
21.309	32730
21.319	32723
21.329	32726
21.339	32724
21.349	32727
21.359	32725
21.369	32730
21.379	32730
21.389	32730
21.399	32734
21.409	32736
21.419	32729
21.429	32728
21.439	32729
21.449	32724
21.459	32728
21.469	32722
21.479	32729
21.489	32732
21.499	32728
21.509	32730
21.519	32726
21.529	32723
21.539	32727
21.549	32724
21.559	32728
21.569	32730
21.579	32731
21.589	32728
21.599	32727
21.609	32729
21.619	32733
21.629	32728
21.639	32726
21.649	32726
21.659	32725
21.669	32731
21.679	32729
21.689	32728
21.699	32730
21.709	32727
21.719	32731
21.729	32730
21.739	32731
21.749	32725
21.759	32729
21.769	32725
21.779	32730
21.789	32729
21.799	32731
21.809	32732
21.819	32720
21.829	32722
21.839	32732
21.849	32729
21.859	32730
21.869	32731
21.879	32729
21.889	32729
21.899	32727
21.909	32730
21.919	32729
21.929	32728
21.939	32729
21.949	32726
21.959	32725
21.969	32729
21.979	32725
21.989	32731
21.999	32723
22.009	32726
22.019	32725
22.029	32722
22.039	32722
22.049	32726
22.059	32725
22.069	32729
22.079	32732
22.089	32723
22.099	32732
22.109	32723
22.119	32730
22.129	32727
22.139	32730
22.149	32724
22.159	32724
22.169	32726
22.179	32730
22.189	32725
22.199	32727
22.209	32724
22.219	32727
22.229	32725
22.239	32729
22.249	32722
22.259	32729
22.269	32732
22.279	32730
22.289	32729
22.299	32727
22.310	32731
22.319	32724
22.329	32727
22.339	32728
22.349	32728
22.359	32725
22.369	32729
22.379	32726
22.389	32726
22.399	32731
22.409	32726
22.419	32725
22.429	32726
22.439	32728
22.449	32727
22.459	32730
22.469	32732
22.479	32733
22.489	32730
22.499	32731
22.509	32730
22.519	32727
22.529	32724
22.539	32723
22.549	32729
22.559	32726
22.569	32728
22.579	32726
22.589	32723
22.599	32726
22.609	32727
22.619	32726
22.629	32721
22.639	32724
22.649	32724
22.659	32728
22.669	32735
22.679	32727
22.689	32727
22.699	32730
22.709	32727
22.719	32725
22.729	32731
22.739	32730
22.749	32725
22.759	32728
22.769	32733
22.779	32723
22.789	32726
22.799	32729
22.809	32731
22.819	32729
22.829	32724
22.839	32726
22.849	32729
22.859	32734
22.869	32729
22.879	32729
22.889	32727
22.899	32725
22.909	32727
22.919	32726
22.929	32726
22.939	32724
22.949	32727
22.959	32723
22.969	32724
22.979	32728
22.989	32729
22.999	32730
23.009	32726
23.019	32727
23.029	32724
23.039	32722
23.049	32729
23.059	32723
23.069	32726
23.079	32726
23.089	32731
23.099	32723
23.109	32731
23.119	32730
23.129	32723
23.139	32730
23.149	32729
23.159	32723
23.169	32721
23.179	32725
23.189	32728
23.199	32728
23.209	32725
23.219	32724
23.229	32727
23.239	32726
23.249	32731
23.259	32731
23.269	32724
23.279	32725
23.289	32727
23.299	32727
23.309	32725
23.319	32733
23.329	32729
23.339	32729
23.349	32730
23.359	32729
23.369	32726
23.379	32732
23.389	32726
23.399	32724
23.409	32726
23.419	32729
23.429	32730
23.439	32732
23.449	32725
23.463	32726
23.469	32725
23.479	32727
23.489	32731
23.499	32733
23.509	32732
23.519	32732
23.529	32727
23.539	32727
23.549	32728
23.559	32728
23.569	32725
23.579	32726
23.589	32730
23.599	32728
23.609	32719
23.619	32731
23.629	32731
23.639	32724
23.649	32726
23.659	32726
23.669	32726
23.679	32730
23.689	32729
23.699	32733
23.709	32732
23.719	32727
23.729	32724
23.739	32726
23.749	32727
23.759	32728
23.769	32726
23.779	32722
23.789	32730
23.799	32726
23.809	32722
23.819	32725
23.829	32723
23.839	32730
23.849	32725
23.859	32727
23.869	32726
23.879	32727
23.889	32730
23.899	32732
23.909	32727
23.919	32727
23.929	32727
23.939	32734
23.949	32730
23.959	32726
23.969	32730
23.979	32734
23.989	32730
23.999	32733
24.009	32731
24.019	32735
24.029	32731
24.039	32731
24.049	32727
24.059	32727
24.069	32729
24.079	32730
24.089	32730
24.099	32726
24.109	32729
24.119	32728
24.129	32727
24.139	32721
24.149	32729
24.159	32729
24.169	32730
24.179	32724
24.189	32728
24.199	32729
24.209	32728
24.219	32726
24.229	32726
24.239	32728
24.249	32729
24.259	32727
24.269	32721
24.279	32729
24.289	32728
24.299	32733
24.309	32726
24.319	32727
24.329	32725
24.339	32730
24.349	32725
24.359	32734
24.369	32724
24.379	32723
24.389	32733
24.399	32725
24.409	32726
24.419	32730
24.429	32731
24.439	32731
24.449	32725
24.459	32730
24.469	32725
24.479	32724
24.489	32728
24.499	32731
24.509	32731
24.519	32729
24.529	32726
24.539	32720
24.549	32735
24.559	32720
24.569	32726
24.579	32733
24.589	32725
24.599	32726
24.609	32728
24.619	32731
24.629	32728
24.639	32724
24.649	32723
24.659	32726
24.669	32726
24.679	32726
24.696	32722
24.702	32729
24.709	32725
24.723	32727
24.730	32723
24.739	32728
24.755	32731
24.761	32724
24.769	32726
24.779	32730
24.789	32722
24.799	32732
24.809	32727
24.819	32732
24.829	32730
24.839	32728
24.849	32724
24.859	32732
24.869	32723
24.879	32725
24.889	32724
24.899	32727
24.909	32724
24.919	32729
24.929	32730
24.939	32723
24.949	32729
24.959	32731
24.969	32725
24.979	32730
24.989	32724
24.999	32729
25.009	32731
25.019	32722
25.029	32728
25.039	32732
25.049	32725
25.059	32728
25.069	32732
25.079	32729
25.089	32726
25.099	32728
25.109	32730
25.119	32728
25.129	32732
25.139	32724
25.149	32726
25.159	32731
25.169	32735
25.179	32726
25.189	32729
25.199	32732
25.209	32729
25.219	32728
25.229	32730
25.239	32729
25.249	32725
25.259	32733
25.269	32726
25.279	32729
25.289	32730
25.299	32725
25.309	32726
25.319	32732
25.329	32724
25.339	32725
25.349	32729
25.359	32723
25.369	32724
25.379	32725
25.389	32730
25.399	32726
25.409	32727
25.419	32724
25.431	32733
25.439	32728
25.449	32720
25.459	32729
25.469	32727
25.479	32726
25.489	32729
25.499	32729
25.509	32726
25.519	32727
25.529	32727
25.539	32728
25.549	32729
25.559	32731
25.569	32729
25.579	32729
25.589	32728
25.599	32730
25.609	32726
25.619	32733
25.629	32728
25.639	32728
25.649	32724
25.659	32726
25.669	32726
25.679	32730
25.689	32726
25.699	32727
25.709	32726
25.719	32729
25.729	32726
25.739	32730
25.749	32731
25.759	32727
25.769	32729
25.779	32730
25.789	32727
25.799	32725
25.809	32728
25.819	32726
25.829	32723
25.839	32728
25.849	32724
25.859	32727
25.869	32729
25.879	32726
25.889	32724
25.899	32724
25.909	32728
25.919	32728
25.929	32730
25.939	32727
25.949	32729
25.959	32730
25.969	32730
25.979	32727
25.989	32725
25.999	32725
26.009	32723
26.019	32731
26.029	32726
26.039	32732
26.049	32727
26.059	32728
26.069	32731
26.079	32724
26.089	32727
26.099	32725
26.109	32728
26.119	32724
26.129	32727
26.139	32730
26.149	32724
26.159	32726
26.169	32734
26.179	32724
26.189	32729
26.199	32727
26.209	32729
26.219	32725
26.229	32724
26.239	32729
26.249	32732
26.259	32731
26.269	32722
26.279	32724
26.289	32729
26.299	32733
26.309	32728
26.319	32729
26.329	32730
26.339	32723
26.349	32728
26.359	32725
26.369	32732
26.379	32729
26.389	32732
26.399	32730
26.409	32732
26.419	32725
26.429	32727
26.439	32732
26.449	32730
26.459	32723
