# Oscilloscope Data

# Seconds	force_sensor_L.force_kg
32.340	61.087
32.351	61.087
32.360	61.087
32.372	61.087
32.380	61.087
32.392	61.087
32.401	61.087
32.409	61.087
32.421	61.087
32.430	61.087
32.441	61.087
32.450	61.087
32.462	61.087
32.470	61.087
32.482	61.087
32.491	61.087
32.499	61.087
32.511	61.087
32.519	61.087
32.531	61.087
32.540	61.087
32.551	61.087
32.560	61.087
32.572	61.087
32.580	61.087
32.589	61.087
32.601	61.087
32.609	61.087
32.621	61.087
32.630	61.087
32.641	61.087
32.650	61.087
32.661	61.087
32.670	61.087
32.682	61.087
32.690	61.087
32.702	61.087
32.710	61.087
32.719	61.087
32.731	61.087
32.739	61.087
32.751	61.087
32.760	61.087
32.771	61.087
32.780	61.087
32.792	61.087
32.801	61.087
32.810	61.087
32.821	61.087
32.830	61.087
32.842	61.087
32.850	61.087
32.862	61.087
32.871	61.087
32.879	61.087
32.891	61.087
32.900	61.087
32.912	61.087
32.920	61.087
32.929	61.087
32.941	61.087
32.950	61.087
32.961	61.087
32.970	61.087
32.981	61.087
32.990	61.087
33.002	61.087
33.011	61.087
33.019	61.087
33.031	61.087
33.039	61.087
33.051	61.087
33.059	61.087
33.071	61.087
33.080	61.087
33.091	61.087
33.100	61.087
33.112	61.087
33.121	61.087
33.129	61.087
33.141	61.087
33.150	61.087
33.161	61.087
33.170	61.087
33.182	61.087
33.191	61.087
33.199	61.087
33.211	61.087
33.220	61.087
33.231	61.087
33.240	61.087
33.251	61.087
33.260	61.087
33.272	61.087
33.280	61.087
33.292	61.087
33.301	61.087
33.310	61.087
33.321	61.087
33.330	61.087
33.341	61.087
33.350	61.087
33.362	61.087
33.370	61.087
33.382	61.087
33.391	61.087
33.399	61.087
33.411	61.087
33.419	61.087
33.431	61.087
33.440	61.087
33.451	61.087
33.460	61.087
33.472	61.087
33.480	61.087
33.489	61.087
33.501	61.087
33.510	61.087
33.521	61.087
33.530	61.087
33.542	61.087
33.551	61.087
33.559	61.087
33.571	61.087
33.580	61.087
33.591	61.087
33.600	61.087
33.612	61.087
33.620	61.087
33.629	61.087
33.641	61.087
33.650	61.087
33.661	61.087
33.670	61.087
33.682	61.087
33.690	61.087
33.702	61.087
33.710	61.087
33.719	61.087
33.731	61.087
33.739	61.087
33.751	61.087
33.760	61.087
33.771	61.087
33.780	61.087
33.792	61.087
33.800	61.087
33.812	61.087
33.821	61.087
33.829	61.087
33.841	61.087
33.849	61.087
33.861	61.087
33.870	61.087
33.881	61.087
33.890	61.087
33.901	61.087
33.910	61.087
33.922	61.087
33.930	61.087
33.939	61.087
33.951	61.087
33.959	61.087
33.971	61.087
33.980	61.087
33.991	61.087
34.000	61.087
34.011	61.087
34.020	61.087
34.032	61.087
34.040	61.087
34.049	61.087
34.061	61.087
34.070	61.087
34.081	61.087
34.090	61.087
34.101	61.087
34.110	61.087
34.121	61.087
34.130	61.087
34.142	61.087
34.150	61.087
34.159	61.087
34.170	61.087
34.182	61.087
34.190	61.087
34.199	61.087
34.211	61.087
34.219	61.087
34.231	61.087
34.239	61.087
34.251	61.087
34.259	61.087
34.271	61.087
34.279	61.087
34.291	61.087
34.300	61.087
34.311	61.087
34.320	61.087
34.331	61.087
34.340	61.087
34.352	61.087
34.360	61.087
34.369	61.087
34.381	61.087
34.389	61.087
34.401	61.087
34.410	61.087
34.422	61.087
34.431	61.087
34.439	61.087
34.451	61.087
34.459	61.087
34.471	61.087
34.480	61.087
34.491	61.087
34.500	61.087
34.511	61.087
34.520	61.087
34.532	61.087
34.540	61.087
34.549	61.087
34.561	61.087
34.569	61.087
34.581	61.087
34.589	61.087
34.601	61.087
34.610	61.087
34.621	61.087
34.630	61.087
34.642	61.087
34.651	61.087
34.659	61.087
34.671	61.087
34.680	61.087
34.691	61.087
34.700	61.087
34.711	61.087
34.720	61.087
34.732	61.087
34.740	61.087
34.752	61.087
34.760	61.087
34.769	61.087
34.780	61.087
34.789	61.087
34.801	61.087
34.809	61.087
34.821	61.087
34.829	61.087
34.841	61.087
34.850	61.087
34.861	61.087
34.870	61.087
34.881	61.087
34.890	61.087
34.902	61.087
34.910	61.087
34.922	61.087
34.930	61.087
34.942	61.087
34.950	61.087
34.959	61.087
34.971	61.087
34.979	61.087
34.991	61.087
35.000	61.087
35.011	61.087
35.020	61.087
35.031	61.087
35.040	61.087
35.052	61.087
35.060	61.087
35.069	61.087
35.081	61.087
35.089	61.087
35.101	61.087
35.110	61.087
35.121	61.087
35.130	61.087
35.142	61.087
35.150	61.087
35.159	61.087
35.171	61.087
35.179	61.087
35.191	61.087
35.200	61.087
35.211	61.087
35.220	61.087
35.231	61.087
35.240	61.087
35.252	61.087
35.260	61.087
35.269	61.087
35.281	61.087
35.289	61.087
35.301	61.087
35.309	61.087
35.321	61.087
35.336	61.087
35.342	61.087
35.351	61.087
35.359	61.087
35.371	61.087
35.379	61.087
35.391	61.087
35.399	61.087
35.411	61.087
35.420	61.087
35.431	61.087
35.440	61.087
35.451	61.087
35.460	61.087
35.472	61.087
35.480	61.087
35.492	61.087
35.501	61.087
35.509	61.087
35.521	61.087
35.530	61.087
35.541	61.087
35.550	61.087
35.559	61.087
35.571	61.087
35.579	61.087
35.591	61.087
35.600	61.087
35.611	61.087
35.620	61.087
35.632	61.087
35.640	61.087
35.652	61.087
35.660	61.087
35.672	61.087
35.681	61.087
35.689	61.087
35.701	61.087
35.710	61.087
35.721	61.087
35.730	61.087
35.741	61.087
35.750	61.087
35.762	61.087
35.770	61.087
35.782	61.087
35.791	61.087
35.799	61.087
35.811	61.087
35.820	61.087
35.831	61.087
35.840	61.087
35.852	61.087
35.860	61.087
35.872	61.087
35.880	61.087
35.889	61.087
35.901	61.087
35.909	61.087
35.921	61.087
35.930	61.087
35.942	61.087
35.950	61.087
35.959	61.087
35.971	61.087
35.979	61.087
35.991	61.087
36.000	61.087
36.011	61.087
36.020	61.087
36.031	61.087
36.040	61.087
36.052	61.087
36.060	61.087
36.069	61.087
36.081	61.087
36.089	61.087
36.101	61.087
36.110	61.087
36.121	61.087
36.130	61.087
36.141	61.087
36.150	61.087
36.161	61.087
36.170	61.087
36.182	61.087
36.190	61.087
36.202	61.087
36.211	61.087
36.219	61.087
36.231	61.087
36.240	61.087
36.251	61.087
36.260	61.087
36.271	61.087
36.280	61.087
36.292	61.087
36.300	61.087
36.312	61.087
36.321	61.087
36.329	61.087
36.341	61.087
36.350	61.087
36.361	61.087
36.379	61.087
36.391	61.087
36.400	61.087
36.411	61.087
36.420	61.087
36.432	61.087
36.440	61.087
36.449	61.087
36.461	61.087
36.469	61.087
36.481	61.087
36.489	61.087
36.501	61.087
36.510	61.087
36.521	61.087
36.530	61.087
36.542	61.087
36.550	61.087
36.562	61.087
36.570	61.087
36.579	61.087
36.591	61.087
36.599	61.087
36.611	61.087
36.619	61.087
36.631	61.087
36.640	61.087
36.651	61.087
36.660	61.087
36.671	61.087
36.680	61.087
36.692	61.087
36.700	61.087
36.709	61.087
36.721	61.087
36.729	61.087
36.741	61.087
36.750	61.087
36.761	61.087
36.770	61.087
36.781	61.087
36.790	61.087
36.799	61.087
36.811	61.087
36.819	61.087
36.831	61.087
36.840	61.087
36.851	61.087
36.860	61.087
36.871	61.087
36.880	61.087
36.892	61.087
36.900	61.087
36.909	61.087
36.921	61.087
36.929	61.087
36.941	61.087
36.950	61.087
36.961	61.087
36.970	61.087
36.981	61.087
36.990	61.087
37.002	61.087
37.010	61.087
37.019	61.087
37.031	61.087
37.039	61.087
37.051	61.087
37.060	61.087
37.071	61.087
37.080	61.087
37.091	61.087
37.100	61.087
37.112	61.087
37.120	61.087
37.129	61.087
37.141	61.087
37.149	61.087
37.161	61.087
37.170	61.087
37.181	61.087
37.190	61.087
37.201	61.087
37.210	61.087
37.222	61.087
37.230	61.087
37.242	61.087
37.251	61.087
37.259	61.087
37.271	61.087
37.280	61.087
37.292	61.087
37.301	61.087
37.309	61.087
37.321	61.087
37.330	61.087
37.341	61.087
37.350	61.087
37.362	61.087
37.370	61.087
37.379	61.087
37.391	61.087
37.399	61.087
37.411	61.087
37.419	61.087
37.431	61.087
37.440	61.087
37.451	61.087
37.460	61.087
37.472	61.087
37.481	61.087
37.489	61.087
37.501	61.087
37.510	61.087
37.521	61.087
37.530	61.087
37.542	61.087
37.550	61.087
37.559	61.087
37.571	61.087
37.580	61.087
37.591	61.087
37.600	61.087
37.611	61.087
37.620	61.087
37.631	61.087
37.640	61.087
37.652	61.087
37.660	61.087
37.669	61.087
37.681	61.087
37.689	61.087
37.701	61.087
37.710	61.087
37.721	61.087
37.730	61.087
37.739	61.087
37.751	61.087
37.759	61.087
37.771	61.087
37.780	61.087
37.789	61.087
37.801	61.087
37.809	61.087
37.821	61.087
37.830	61.087
37.841	61.087
37.850	61.087
37.862	61.087
37.870	61.087
37.879	61.087
37.891	61.087
37.899	61.087
37.911	61.087
37.920	61.087
37.931	61.087
37.940	61.087
37.952	61.087
37.960	61.087
37.972	61.087
37.981	61.087
37.989	61.087
38.001	61.087
38.009	61.087
38.021	61.087
38.030	61.087
38.042	61.087
38.050	61.087
38.062	61.087
38.071	61.087
38.079	61.087
38.091	61.087
38.100	61.087
38.111	61.087
38.120	61.087
38.131	61.087
38.140	61.087
38.152	61.087
38.160	61.087
38.172	61.087
38.181	61.087
38.190	61.087
38.201	61.087
38.210	61.087
38.222	61.087
38.230	61.087
38.239	61.087
38.251	61.087
38.259	61.087
38.271	61.087
38.280	61.087
38.291	61.087
38.300	61.087
38.311	61.087
38.320	61.087
38.332	61.087
38.340	61.087
38.349	61.087
38.361	61.087
38.369	61.087
38.381	61.087
38.390	61.087
38.401	61.087
38.410	61.087
38.419	61.087
38.431	61.087
38.440	61.087
38.451	61.087
38.460	61.087
38.471	61.087
38.480	61.087
38.492	61.087
38.500	61.087
38.512	61.087
38.521	61.087
38.530	61.087
38.541	61.087
38.550	61.087
38.561	61.087
38.570	61.087
38.582	61.087
38.590	61.087
38.599	61.087
38.611	61.087
38.619	61.087
38.631	61.087
38.639	61.087
38.651	61.087
38.660	61.087
38.671	61.087
38.680	61.087
38.692	61.087
38.700	61.087
38.709	61.087
38.721	61.087
38.730	61.087
38.741	61.087
38.750	61.087
38.762	61.087
38.771	61.087
38.779	61.087
38.791	61.087
38.800	61.087
38.811	61.087
38.820	61.087
38.832	61.087
38.840	61.087
38.852	61.087
38.860	61.087
38.869	61.087
38.881	61.087
38.889	61.087
38.901	61.087
38.910	61.087
38.921	61.087
38.930	61.087
38.942	61.087
38.950	61.087
38.959	61.087
38.971	61.087
38.979	61.087
38.991	61.087
39.000	61.087
39.012	61.087
39.021	61.087
39.029	61.087
39.041	61.087
39.050	61.087
39.061	61.087
39.070	61.087
39.082	61.087
39.090	61.087
39.099	61.087
39.111	61.087
39.119	61.087
39.131	61.087
39.140	61.087
39.155	61.087
39.161	61.087
39.170	61.087
39.181	61.087
39.190	61.087
39.199	61.087
39.211	61.087
39.219	61.087
39.231	61.087
39.240	61.087
39.251	61.087
39.260	61.087
39.271	61.087
39.280	61.087
39.292	61.087
39.300	61.087
39.312	61.087
39.321	61.087
39.330	61.087
39.341	61.087
39.350	61.087
39.361	61.087
39.370	61.087
39.382	61.087
39.390	61.087
39.402	61.087
39.411	61.087
39.419	61.087
39.431	61.087
39.440	61.087
39.451	61.087
39.460	61.087
39.471	61.087
39.480	61.087
39.492	61.087
39.500	61.087
39.509	61.087
39.521	61.087
39.530	61.087
39.541	61.087
39.550	61.087
39.562	61.087
39.570	61.087
39.579	61.087
39.591	61.087
39.600	61.087
39.611	61.087
39.620	61.087
39.632	61.087
39.640	61.087
39.655	61.087
39.661	61.087
39.670	61.087
39.682	61.087
39.691	61.087
39.699	61.087
39.711	61.087
39.720	61.087
39.731	61.087
39.740	61.087
39.752	61.087
39.760	61.087
39.769	61.087
39.780	61.087
39.789	61.087
39.801	61.087
39.809	61.087
39.821	61.087
39.830	61.087
39.841	61.087
39.850	61.087
39.861	61.087
39.870	61.087
39.882	61.087
39.890	61.087
39.899	61.087
39.911	61.087
39.919	61.087
39.931	61.087
39.939	61.087
39.951	61.087
39.960	61.087
39.971	61.087
39.980	61.087
39.991	61.087
40.000	61.087
40.009	61.087
40.021	61.087
40.029	61.087
40.041	61.087
40.050	61.087
40.061	61.087
40.070	61.087
40.079	61.087
40.091	61.087
40.099	61.087
40.111	61.087
40.127	61.087
40.133	61.087
40.141	61.087
40.150	61.087
40.159	61.087
40.171	61.087
40.179	61.087
40.191	61.087
40.200	61.087
40.212	61.087
40.220	61.087
40.232	61.087
40.240	61.087
40.249	61.087
40.261	61.087
40.269	61.087
40.281	61.087
40.289	61.087
40.301	61.087
40.310	61.087
40.321	61.087
40.330	61.087
40.345	61.087
40.351	61.087
40.359	61.087
40.371	61.087
40.380	61.087
40.391	61.087
40.400	61.087
40.409	61.087
40.421	61.087
40.429	61.087
40.441	61.087
40.449	61.087
40.461	61.087
40.470	61.087
40.481	61.087
40.490	61.087
40.501	61.087
40.510	61.087
40.522	61.087
40.530	61.087
40.542	61.087
40.551	61.087
40.559	61.087
40.571	61.087
40.580	61.087
40.591	61.087
40.600	61.087
40.612	61.087
40.620	61.087
40.632	61.087
40.640	61.087
40.649	61.087
40.661	61.087
40.670	61.087
40.681	61.087
40.690	61.087
40.701	61.087
40.710	61.087
40.722	61.087
40.731	61.087
40.739	61.087
40.751	61.087
40.759	61.087
40.771	61.087
40.780	61.087
40.791	61.087
40.800	61.087
40.811	61.087
40.820	61.087
40.832	61.087
40.840	61.087
40.852	61.087
40.861	61.087
40.870	61.087
40.881	61.087
40.890	61.087
40.901	61.087
40.910	61.087
40.921	61.087
40.930	61.087
40.942	61.087
40.951	61.087
40.959	61.087
40.971	61.087
40.979	61.087
40.991	61.087
40.999	61.087
41.011	61.087
41.020	61.087
41.032	61.087
41.040	61.087
41.049	61.087
41.061	61.087
41.069	61.087
41.081	61.087
41.090	61.087
41.101	61.087
41.110	61.087
41.122	61.087
41.130	61.087
41.142	61.087
41.150	61.087
41.159	61.087
41.171	61.087
41.179	61.087
41.191	61.087
41.200	61.087
41.212	61.087
41.220	61.087
41.229	61.087
41.241	61.087
41.249	61.087
41.261	61.087
41.269	61.087
41.281	61.087
41.290	61.087
41.301	61.087
41.316	61.087
41.322	61.087
41.331	61.087
41.339	61.087
41.351	61.087
41.360	61.087
41.371	61.087
41.380	61.087
41.389	61.087
41.401	61.087
41.409	61.087
41.421	61.087
41.430	61.087
41.441	61.087
41.450	61.087
41.462	61.087
41.470	61.087
41.480	61.087
41.491	61.087
41.500	61.087
41.511	61.087
41.520	61.087
41.532	61.087
41.540	61.087
41.552	61.087
41.560	61.087
41.569	61.087
41.581	61.087
41.590	61.087
41.601	61.087
41.610	61.087
41.621	61.087
41.630	61.087
41.641	61.087
41.650	61.087
41.662	61.087
41.670	61.087
41.679	61.087
41.690	61.087
41.699	61.087
41.711	61.087
41.720	61.087
41.731	61.087
41.740	61.087
41.751	61.087
41.760	61.087
41.771	61.087
41.780	61.087
41.792	61.087
41.801	61.087
41.809	61.087
41.821	61.087
41.830	61.087
41.841	61.087
41.850	61.087
41.861	61.087
41.870	61.087
41.882	61.087
41.891	61.087
41.899	61.087
41.911	61.087
41.920	61.087
41.931	61.087
41.940	61.087
41.951	61.087
41.960	61.087
41.971	61.087
41.980	61.087
41.992	61.087
42.001	61.087
42.010	61.087
42.022	61.087
42.030	61.087
42.042	61.087
42.051	61.087
42.059	61.087
42.071	61.087
42.079	61.087
42.091	61.087
42.100	61.087
42.111	61.087
42.120	61.087
42.131	61.087
42.140	61.087
42.152	61.087
42.160	61.087
42.175	61.087
42.181	61.087
42.190	61.087
42.201	61.087
42.210	61.087
42.222	61.087
42.231	61.087
42.239	61.087
42.251	61.087
42.259	61.087
42.271	61.087
42.280	61.087
42.291	61.087
42.300	61.087
42.312	61.087
42.321	61.087
42.329	61.087
42.341	61.087
42.349	61.087
42.361	61.087
42.370	61.087
42.381	61.087
42.390	61.087
42.402	61.087
42.411	61.087
42.419	61.087
42.431	61.087
42.439	61.087
42.451	61.087
42.459	61.087
42.471	61.087
42.480	61.087
42.492	61.087
42.501	61.087
42.509	61.087
42.521	61.087
42.530	61.087
42.541	61.087
42.550	61.087
42.562	61.087
42.571	61.087
42.579	61.087
42.591	61.087
42.600	61.087
42.611	61.087
42.620	61.087
42.632	61.087
42.640	61.087
42.649	61.087
42.661	61.087
42.669	61.087
42.681	61.087
42.690	61.087
42.701	61.087
42.710	61.087
42.721	61.087
42.730	61.087
42.742	61.087
42.750	61.087
42.762	61.087
42.770	61.087
42.779	61.087
42.791	61.087
42.799	61.087
42.811	61.087
42.820	61.087
42.831	61.087
42.840	61.087
42.852	61.087
42.860	61.087
42.869	61.087
42.881	61.087
42.896	61.087
42.902	61.087
42.911	61.087
42.920	61.087
42.931	61.087
42.940	61.087
42.952	61.087
42.961	61.087
42.969	61.087
42.981	61.087
42.989	61.087
43.001	61.087
43.010	61.087
43.021	61.087
43.030	61.087
43.042	61.087
43.050	61.087
43.059	61.087
43.071	61.087
43.080	61.087
43.091	61.087
43.100	61.087
43.112	61.087
43.120	61.087
43.129	61.087
43.141	61.087
43.149	61.087
43.161	61.087
43.170	61.087
43.181	61.087
43.190	61.087
43.202	61.087
43.210	61.087
43.219	61.087
43.231	61.087
43.239	61.087
43.251	61.087
43.260	61.087
43.271	61.087
43.280	61.087
43.289	61.087
43.301	61.087
43.309	61.087
43.321	61.087
43.330	61.087
43.341	61.087
43.350	61.087
43.362	61.087
43.370	61.087
43.382	61.087
43.391	61.087
43.399	61.087
43.411	61.087
43.419	61.087
43.431	61.087
43.440	61.087
43.451	61.087
43.460	61.087
43.471	61.087
43.480	61.087
43.491	61.087
43.500	61.087
43.511	61.087
43.520	61.087
43.532	61.087
43.540	61.087
43.549	61.087
43.561	61.087
43.569	61.087
43.581	61.087
43.590	61.087
43.599	61.087
43.611	61.087
43.619	61.087
43.631	61.087
43.640	61.087
43.651	61.087
43.660	61.087
43.672	61.087
43.680	61.087
43.689	61.087
43.701	61.087
43.710	61.087
43.721	61.087
43.730	61.087
43.739	61.087
43.751	61.087
43.759	61.087
43.771	61.087
43.779	61.087
43.791	61.087
43.800	61.087
43.811	61.087
43.820	61.087
43.831	61.087
43.840	61.087
43.852	61.087
43.860	61.087
43.869	61.087
43.881	61.087
43.890	61.087
43.901	61.087
43.910	61.087
43.919	61.087
43.930	61.087
43.939	61.087
43.951	61.087
43.959	61.087
43.971	61.087
43.979	61.087
43.991	61.087
44.000	61.087
44.011	61.087
44.020	61.087
44.031	61.087
44.040	61.087
44.052	61.087
44.060	61.087
44.069	61.087
44.081	61.087
44.089	61.087
44.100	61.087
44.109	61.087
44.121	61.087
44.130	61.087
44.141	61.087
44.150	61.087
44.161	61.087
44.170	61.087
44.191	61.087
44.200	61.087
44.211	61.087
44.220	61.087
44.232	61.087
44.240	61.087
44.249	61.087
44.261	61.087
44.270	61.087
44.281	61.087
44.290	61.087
44.301	61.087
44.310	61.087
44.322	61.087
44.330	61.087
44.342	61.087
44.350	61.087
44.359	61.087
44.371	61.087
44.379	61.087
44.391	61.087
44.400	61.087
44.411	61.087
44.420	61.087
44.429	61.087
44.441	61.087
44.449	61.087
44.461	61.087
44.469	61.087
44.481	61.087
44.490	61.087
44.501	61.087
44.510	61.087
44.522	61.087
44.530	61.087
44.539	61.087
44.551	61.087
44.559	61.087
44.571	61.087
44.580	61.087
44.591	61.087
44.600	61.087
44.612	61.087
44.621	61.087
44.629	61.087
44.641	61.087
44.650	61.087
44.661	61.087
44.670	61.087
44.682	61.087
44.690	61.087
44.699	61.087
44.711	61.087
44.720	61.087
44.731	61.087
44.740	61.087
44.749	61.087
44.761	61.087
44.770	61.087
44.781	61.087
44.790	61.087
44.801	61.087
44.810	61.087
44.822	61.087
44.831	61.087
44.839	61.087
44.851	61.087
44.860	61.087
44.871	61.087
44.880	61.087
44.892	61.087
44.900	61.087
44.909	61.087
